sent_nr,word_pos,item,word,original word,parameters_pos_0.025_20_nwp_model_1_1000,parameters_pos_0.025_20_nwp_model_1_10000,parameters_pos_0.025_20_nwp_model_1_11711340,parameters_pos_0.025_20_nwp_model_1_3000,parameters_pos_0.025_20_nwp_model_1_30000
95,5,9505,DT,DT,3.8177,2.5697,2.4155,2.5924,2.5919
95,6,9506,NN,NN,0.4655,0.572,0.7541,0.8282,0.7102
95,7,9507,CC,CC,3.099,2.9568,3.0996,3.0538,2.7904
95,8,9508,NN,NN,2.8209,1.8167,1.4919,2.9675,1.5992
95,9,9509,NN,NN,2.2264,1.7766,2.0023,2.0081,2.5272
95,10,9510,.,.,1.8588,2.9679,1.8386,1.9902,2.759
96,1,9601,IN,IN,2.4698,1.5539,1.5848,1.9561,1.5925
96,2,9602,NNS,NNS,4.2798,4.4458,4.5151,3.5604,4.6406
96,3,9603,NNS,NNS,4.331,5.3853,5.2655,4.6336,5.6387
96,4,9604,VBD,VBD,3.6991,1.5478,2.1224,1.6566,2.4654
96,5,9605,DT,DT,1.0058,1.1717,2.0907,2.0287,1.6301
96,6,9606,JJ,JJ,2.123,1.5483,1.3634,1.225,1.3321
96,7,9607,NNS,NNS,1.7352,2.3764,2.8316,1.4555,1.9805
96,8,9608,IN,IN,1.3304,0.7407,0.8483,0.954,0.5843
96,9,9609,JJ,JJ,3.8008,3.1485,2.3864,2.5954,2.9058
96,10,9610,CC,CC,4.7287,4.4361,3.4787,5.4581,2.9616
96,11,9611,JJ,JJ,2.2952,1.91,0.4464,1.7842,1.1171
96,12,9612,NNS,NNS,1.6695,1.6409,0.8255,1.3701,0.8622
96,13,9613,IN,IN,1.199,1.044,1.8251,0.9385,0.9823
96,14,9614,NN,NN,2.7754,2.3626,2.0457,2.2593,2.657
96,15,9615,",",",",1.9808,1.8717,1.3129,1.9697,1.6853
96,16,9616,CC,CC,2.1931,1.3502,2.49,1.5663,1.3367
96,17,9617,IN,IN,3.2473,3.2956,1.7851,3.6712,2.5758
96,18,9618,JJ,JJ,3.5646,2.9657,2.3142,2.4113,2.6524
96,19,9619,NNS,NNS,1.6805,1.4091,0.8624,1.1689,0.6644
96,20,9620,DT,DT,6.4406,4.6973,5.9565,5.1623,5.3195
96,21,9621,NN,NN,0.5285,0.5261,0.7803,0.9138,0.7792
96,22,9622,VBZ,VBZ,5.0583,3.992,4.2497,4.7968,4.3702
96,23,9623,VBN,VBN,1.5055,1.3689,1.2497,2.3475,1.5592
96,24,9624,DT,DT,3.9955,2.6809,3.3322,4.0785,3.317
96,25,9625,JJ,JJ,1.5631,1.4385,1.116,1.143,1.1839
96,26,9626,NN,NN,0.7609,0.3224,0.3042,0.711,0.6648
96,27,9627,NN,NN,2.9523,1.9807,2.5447,2.556,2.5569
96,28,9628,.,.,0.7589,1.505,1.2933,0.9651,1.2414
97,1,9701,IN,IN,2.4698,1.5539,1.5848,1.9561,1.5925
97,2,9702,NNS,NNS,4.2798,4.4458,4.5151,3.5604,4.6406
97,3,9703,",",",",0.6823,1.4362,1.2505,1.3537,1.3738
97,4,9704,NN,NN,3.0061,3.602,2.853,3.5587,3.4141
97,5,9705,IN,IN,1.4107,1.6857,2.5188,1.4812,1.5594
97,6,9706,DT,DT,0.7026,0.4552,1.0341,1.2002,0.6839
97,7,9707,NN,NN,0.3969,0.5107,0.7046,1.001,0.7861
97,8,9708,VBZ,VBZ,3.8989,2.1829,1.8771,2.9052,2.6652
97,9,9709,NN,NN,3.1449,3.8423,3.6983,2.8745,3.9474
97,10,9710,.,.,1.6817,3.039,3.3747,1.9542,3.1046
98,1,9801,RB,RB,3.8273,4.2138,3.0693,3.6606,3.0612
98,2,9802,VBG,VBG,4.4259,5.1822,4.8002,4.5793,4.3547
98,3,9803,",",",",3.0572,2.9106,3.5967,2.8128,3.3135
98,4,9804,NNS,NNS,3.983,4.6301,4.0739,3.4984,3.8981
98,5,9805,RB,RB,4.0974,4.6557,3.7088,4.0484,4.1172
98,6,9806,VBP,VBP,4.4435,2.7112,1.1106,2.5852,2.9955
98,7,9807,NN,NN,2.8452,3.1873,3.2216,3.2517,3.5808
98,8,9808,IN,IN,1.2804,1.1081,1.1177,1.5142,1.1999
98,9,9809,PRP$,PRP$,3.4081,3.5162,3.2512,3.2534,3.3541
98,10,9810,NNS,NNS,2.8873,1.7425,1.781,1.8058,1.8469
98,11,9811,WRB,WRB,7.7032,6.1811,4.8244,6.4282,5.9461
98,12,9812,PRP,PRP,1.9455,1.6138,1.2521,1.7162,1.0599
98,13,9813,VBP,VBP,3.0075,1.5686,0.4249,1.0173,1.317
98,14,9814,IN,IN,2.2948,1.9399,1.9742,2.0526,1.8585
98,15,9815,DT,DT,0.804,0.6945,1.1802,1.1946,0.967
98,16,9816,NN,NN,0.4995,0.539,0.6458,0.8744,0.7147
98,17,9817,",",",",1.8371,1.9677,2.2294,2.2047,1.8621
98,18,9818,VBG,VBG,1.6503,2.6548,2.1389,2.1697,2.5303
98,19,9819,VBG,VBG,3.2633,4.8103,5.1469,4.1566,4.8809
98,20,9820,NNS,NNS,2.7934,2.3665,2.7944,2.6191,2.1373
98,21,9821,.,.,0.836,2.0394,1.7334,0.8967,1.75
99,1,9901,VBG,VBG,3.6666,4.3524,3.9696,3.8951,3.7093
99,2,9902,MD,MD,6.095,8.0521,8.4528,7.6013,8.5238
99,3,9903,VB,VB,1.2991,0.0567,0.1622,0.1982,0.0261
99,4,9904,NN,NN,2.7142,3.4844,3.6342,3.0956,3.519
99,5,9905,IN,IN,0.8125,0.8463,0.8145,0.9631,0.6524
99,6,9906,PRP$,PRP$,3.2027,3.4254,3.0815,3.0165,3.1365
99,7,9907,NN,NN,0.374,0.5129,0.5768,0.982,0.5374
99,8,9908,.,.,2.21,2.8295,2.6584,2.7393,2.7369
100,1,10001,IN,IN,2.4698,1.5539,1.5848,1.9561,1.5925
100,2,10002,PRP,PRP,3.137,3.3646,3.7205,4.541,4.4346
100,3,10003,VBP,VBP,3.7454,2.769,2.454,2.0985,2.3988
100,4,10004,JJ,JJ,2.9457,2.9406,2.4739,2.8999,2.7958
100,5,10005,",",",",3.5881,3.3558,1.2719,4.0724,2.4007
100,6,10006,PDT,PDT,10.1691,8.6302,7.1632,8.7156,7.4636
100,7,10007,DT,DT,1.8095,1.0461,0.0946,1.6344,0.7255
100,8,10008,NN,NN,0.4242,0.568,0.7128,1.0406,0.7111
100,9,10009,PRP,PRP,3.3258,4.7391,4.2616,5.4377,5.155
100,10,10010,VBP,VBP,4.2455,1.8097,0.6819,1.8422,1.6573
100,11,10011,IN,IN,2.4326,2.41,2.1021,2.5134,2.3677
100,12,10012,NN,NN,2.8792,2.3292,2.4271,2.5098,2.7314
100,13,10013,MD,MD,6.1966,4.774,4.9596,4.6911,4.9868
100,14,10014,VB,VB,0.0492,0.0904,0.1114,0.0118,0.036
100,15,10015,RP,RP,5.6821,4.7748,3.9094,3.9509,4.2312
100,16,10016,DT,DT,1.4565,1.9398,1.9881,1.9323,2.5515
100,17,10017,JJ,JJ,1.9657,1.4465,1.455,1.1493,1.153
100,18,10018,NN,NN,0.5369,0.3341,0.3085,0.7594,0.5647
100,19,10019,CC,CC,3.2924,2.6978,2.9686,2.7731,2.5779
100,20,10020,VBG,VBG,2.6805,4.0951,4.0638,3.4451,4.4396
100,21,10021,.,.,3.9682,4.2691,2.7239,4.2843,3.6389
101,1,10101,RB,RB,3.8273,4.2138,3.0693,3.6606,3.0612
101,2,10102,IN,IN,2.405,2.033,2.2197,2.0485,1.7801
101,3,10103,PRP,PRP,2.3824,2.9867,3.3506,3.9553,4.0491
101,4,10104,VBP,VBP,3.6055,2.6386,2.1996,1.9574,2.1402
101,5,10105,IN,IN,2.2977,2.0555,2.0577,2.4138,1.8357
101,6,10106,DT,DT,0.5592,0.4967,1.0256,1.0827,0.7855
101,7,10107,JJ,JJ,2.0162,1.7813,1.4178,1.2751,1.2973
101,8,10108,NN,NN,0.5174,0.3416,0.3443,0.6992,0.4925
101,9,10109,IN,IN,1.244,1.3073,1.2476,1.5856,1.2359
101,10,10110,NN,NN,2.957,2.4637,2.0819,2.5208,2.6596
101,11,10111,",",",",1.7284,1.5067,0.8529,1.4602,1.5
101,12,10112,PRP,PRP,1.7516,2.4254,1.4192,2.3605,3.1824
101,13,10113,MD,MD,3.3709,2.5835,2.1556,3.298,2.5383
101,14,10114,VB,VB,0.0352,0.0894,0.2397,0.0206,0.0374
101,15,10115,JJ,JJ,2.5892,2.7609,2.7084,2.3604,2.8017
101,16,10116,TO,TO,5.8338,4.4076,1.5097,4.4056,3.0675
101,17,10117,VB,VB,0.0032,0.0127,0.0091,0.0177,0.0021
101,18,10118,VBG,VBG,3.5663,5.0349,4.513,4.6139,4.606
101,19,10119,IN,IN,2.6525,2.1609,1.4051,2.2276,1.2518
101,20,10120,DT,DT,0.6339,0.6008,0.8494,1.1857,0.8569
101,21,10121,NN,NN,0.4232,0.5123,0.5907,0.9611,0.6052
101,22,10122,PRP$,PRP$,5.2995,7.1118,7.8835,7.0107,7.8377
101,23,10123,NNS,NNS,3.099,1.683,2.0683,1.4866,1.7572
101,24,10124,MD,MD,6.2486,4.7121,5.0012,4.8637,4.9196
101,25,10125,VB,VB,0.043,0.1271,0.1195,0.0141,0.0388
101,26,10126,IN,IN,2.2746,2.447,1.8864,2.4902,1.8462
101,27,10127,DT,DT,0.8032,0.7091,0.9789,1.2593,1.0154
101,28,10128,NN,NN,0.3625,0.4835,0.5418,0.9787,0.5186
101,29,10129,.,.,0.7982,1.2011,0.8875,0.8195,0.8214
102,1,10201,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
102,2,10202,NN,NN,0.3621,0.6543,0.7459,0.8744,0.7793
102,3,10203,VBZ,VBZ,1.9457,2.0343,1.7638,2.186,1.6426
102,4,10204,TO,TO,5.1532,3.924,3.8885,3.5611,3.9508
102,5,10205,VB,VB,0.0126,0.0143,0.0189,0.0158,0.0032
102,6,10206,JJ,JJ,2.5608,3.1154,2.7508,2.1559,2.9442
102,7,10207,IN,IN,3.1673,2.3423,1.7541,3.007,1.6129
102,8,10208,NN,NN,2.7095,2.2774,2.2814,2.2257,2.6071
102,9,10209,.,.,1.6475,2.4021,2.0686,1.5182,2.3131
103,1,10301,JJ,JJ,3.993,3.9098,3.3057,3.9126,3.847
103,2,10302,NN,NN,0.9448,0.7029,1.1343,0.8077,1.211
103,3,10303,NNS,NNS,2.9655,2.9097,1.7519,2.542,2.1129
103,4,10304,MD,MD,5.1365,3.1765,3.507,4.1522,3.3148
103,5,10305,VB,VB,0.2679,0.0772,0.2022,0.0202,0.0379
103,6,10306,DT,DT,1.208,1.3121,2.1389,1.508,1.9556
103,7,10307,NN,NN,0.5055,0.6039,0.6353,0.9066,0.6993
103,8,10308,NN,NN,2.5513,1.8867,2.5205,2.4773,2.7168
103,9,10309,JJ,JJ,4.7923,4.5886,4.729,5.3697,5.0397
103,10,10310,.,.,3.2696,4.5805,3.0595,4.6716,5.5245
104,1,10401,NNS,NNS,3.7716,4.7896,3.6664,4.0274,3.9084
104,2,10402,MD,MD,5.2023,4.0219,3.361,4.8425,3.7001
104,3,10403,VB,VB,0.6985,0.0424,0.2179,0.0806,0.0511
104,4,10404,DT,DT,1.0241,1.0761,2.0056,1.1747,1.7846
104,5,10405,NNS,NNS,3.0364,2.2853,2.8747,2.0632,2.8956
104,6,10406,IN,IN,1.5919,0.7986,0.5613,0.964,0.6513
104,7,10407,PRP$,PRP$,3.231,3.554,3.0296,3.0613,3.2208
104,8,10408,NN,NN,0.4004,0.5179,0.7162,0.9316,0.6005
104,9,10409,IN,IN,1.403,1.2959,1.3205,1.2926,1.2138
104,10,10410,VBG,VBG,2.8535,3.7506,3.1977,3.7082,3.5382
104,11,10411,PRP$,PRP$,3.7748,3.4972,3.2407,3.6216,3.7157
104,12,10412,NNS,NNS,3.1708,1.8211,1.7433,1.8119,2.1027
104,13,10413,VBG,VBG,4.8351,4.1753,4.7937,4.6865,3.8947
104,14,10414,IN,IN,2.5328,1.805,1.4392,2.2921,1.7154
104,15,10415,DT,DT,0.8638,0.6091,0.9564,1.1777,0.9629
104,16,10416,NN,NN,0.3947,0.421,0.5917,0.8705,0.544
104,17,10417,IN,IN,1.4452,1.3523,1.3141,1.3391,1.1337
104,18,10418,NN,NN,2.307,1.9923,2.0149,2.3117,2.2364
104,19,10419,.,.,1.0846,2.1569,1.0608,2.1393,2.0056
105,1,10501,JJ,JJ,3.993,3.9098,3.3057,3.9126,3.847
105,2,10502,NN,NN,0.9448,0.7029,1.1343,0.8077,1.211
105,3,10503,MD,MD,5.4531,4.3167,4.2978,4.3399,4.7519
105,4,10504,VB,VB,0.4512,0.0682,0.1779,0.0259,0.0225
105,5,10505,CD,CD,3.6519,4.9088,3.9578,5.0156,4.0315
105,6,10506,IN,IN,2.5528,3.0268,1.9901,2.6072,2.5369
105,7,10507,DT,DT,0.632,0.3975,0.8696,1.1632,0.7878
105,8,10508,JJS,JJS,6.444,4.882,3.354,3.9338,4.2895
105,9,10509,NNS,NNS,2.9877,1.8551,1.8119,1.3621,1.5938
105,10,10510,IN,IN,1.5836,1.1748,0.6698,1.4944,1.0978
105,11,10511,NN,NN,2.7067,2.2873,2.1608,2.3453,2.5077
105,12,10512,",",",",1.9287,2.1504,1.9012,1.7775,2.1716
105,13,10513,JJ,JJ,3.8886,2.9598,3.9903,3.1964,3.5647
105,14,10514,IN,IN,2.8142,3.9227,1.1699,3.729,3.2978
105,15,10515,JJ,JJ,3.5928,3.3344,2.4012,1.957,2.6348
105,16,10516,JJ,JJ,2.5542,2.9447,2.5187,2.4118,2.9077
105,17,10517,CC,CC,4.5779,4.3802,3.4343,5.3497,3.06
105,18,10518,NN,NN,2.4101,1.8758,3.0553,2.5902,2.6749
105,19,10519,NN,NN,2.8169,1.8224,2.1261,2.1094,2.2293
105,20,10520,NNS,NNS,3.3597,2.3682,1.9448,1.9814,1.9899
105,21,10521,.,.,0.7407,1.781,0.7457,1.5262,1.4313
106,1,10601,CC,CC,5.6386,5.551,5.066,5.6831,4.7274
106,2,10602,",",",",5.3814,5.9589,3.6567,5.7909,4.7301
106,3,10603,RB,RB,3.1199,3.7705,2.3617,3.285,2.7447
106,4,10604,IN,IN,2.4544,2.3226,2.7915,1.9196,1.2011
106,5,10605,NN,NN,3.0934,3.0911,2.7322,2.9454,3.2124
106,6,10606,NN,NN,2.4101,2.8657,2.9252,2.4916,2.7084
106,7,10607,",",",",1.2506,1.2178,1.1713,1.446,1.5222
106,8,10608,VBG,VBG,2.1361,3.3851,4.5481,2.9063,3.4866
106,9,10609,PRP$,PRP$,4.1789,3.6363,3.6055,3.9027,3.5006
106,10,10610,JJ,JJ,1.6937,1.7735,1.2456,1.1651,1.5284
106,11,10611,NN,NN,0.8474,0.3296,0.3482,0.5579,0.4265
106,12,10612,CC,CC,3.3757,3.0716,2.6752,3.0308,2.5922
106,13,10613,NN,NN,2.0781,1.6567,0.848,2.4061,1.6106
106,14,10614,MD,MD,6.1488,4.4036,5.3636,4.5049,4.8538
106,15,10615,VB,VB,0.105,0.0811,0.1439,0.0342,0.0256
106,16,10616,JJ,JJ,2.7248,2.7192,2.7406,2.3512,2.8192
106,17,10617,.,.,3.2828,2.967,1.5434,4.369,2.7356
107,1,10701,NN,NN,2.8842,3.6947,3.3387,3.8093,3.6135
107,2,10702,NNS,NNS,3.17,3.1195,2.3984,2.5906,2.3646
107,3,10703,IN,IN,1.7526,1.8603,1.9881,1.7372,1.3885
107,4,10704,DT,DT,0.7088,0.5351,0.7865,1.1006,0.7106
107,5,10705,NN,NN,0.5701,0.5419,0.7009,0.9612,0.8105
107,6,10706,VBP,VBP,5.9882,3.9377,1.553,3.7341,3.6552
107,7,10707,RB,RB,2.9364,2.4367,1.8096,2.2736,2.3753
107,8,10708,DT,DT,3.2278,2.9619,3.8113,3.7788,2.9194
107,9,10709,JJ,JJ,1.8736,1.4753,1.195,1.3196,1.2159
107,10,10710,NN,NN,0.6658,0.6774,0.3498,0.7418,0.5706
107,11,10711,JJ,JJ,4.4229,4.6826,4.7482,5.2163,4.6877
107,12,10712,NNS,NNS,1.9845,1.6913,2.857,1.1883,2.0339
107,13,10713,VBP,VBP,3.8004,2.4684,3.8906,2.8226,3.2543
107,14,10714,.,.,2.8053,5.041,4.5694,3.8972,4.4456
108,1,10801,NNS,NNS,3.7716,4.7896,3.6664,4.0274,3.9084
108,2,10802,WP,WP,5.5142,5.8078,5.2633,5.8055,6.0167
108,3,10803,VBD,VBD,2.2912,0.8493,0.5058,0.697,1.1046
108,4,10804,VBN,VBN,0.8471,0.9734,1.5446,1.7803,1.4881
108,5,10805,IN,IN,0.3521,0.3541,0.5752,0.3667,0.3747
108,6,10806,PRP$,PRP$,3.302,3.4643,3.5007,3.1595,3.1931
108,7,10807,NNS,NNS,3.1188,1.7685,1.7517,2.0884,2.1163
108,8,10808,",",",",1.2042,2.1565,1.9877,1.5861,1.6519
108,9,10809,CC,CC,3.296,1.1575,2.3551,2.0796,1.1104
108,10,10810,WP,WP,6.1111,7.095,6.3728,5.9841,6.4724
108,11,10811,VBD,VBD,2.3988,0.4077,0.2504,0.686,0.7323
108,12,10812,DT,DT,1.759,1.4083,1.9358,1.783,1.6726
108,13,10813,NN,NN,0.6744,0.5168,0.6087,0.9786,0.7611
108,14,10814,RB,RB,4.2301,4.5376,3.9759,4.4911,4.8118
108,15,10815,",",",",3.409,3.9646,2.6843,3.2002,3.5975
108,16,10816,RB,RB,2.9256,3.4049,2.966,2.9965,3.3332
108,17,10817,VB,VB,2.814,3.3864,6.0375,3.7772,3.7055
108,18,10818,IN,IN,2.2456,1.9338,1.4291,1.6478,1.3606
108,19,10819,PRP$,PRP$,3.0932,2.6176,2.3088,2.6461,2.7511
108,20,10820,NN,NN,0.4322,0.4402,0.6615,0.8283,0.6687
108,21,10821,NNS,NNS,3.5084,2.938,4.17,3.0351,2.8264
108,22,10822,RB,RB,4.5773,4.7829,3.9399,4.8428,4.5967
108,23,10823,.,.,2.1824,2.3433,1.5277,2.4641,1.8189
109,1,10901,VBG,VBG,3.6666,4.3524,3.9696,3.8951,3.7093
109,2,10902,JJ,JJ,2.6512,4.1982,3.7495,2.8867,3.9645
109,3,10903,NNS,NNS,1.42,1.3351,1.0649,1.0784,0.8531
109,4,10904,VBZ,VBZ,3.2418,4.9429,4.7997,4.1007,5.1466
109,5,10905,RB,RB,3.154,2.9079,2.1207,2.4425,2.4319
109,6,10906,JJ,JJ,2.5985,2.0666,1.5759,2.7546,2.1425
109,7,10907,.,.,3.2486,3.6556,2.2471,4.6218,3.165
110,1,11001,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
110,2,11002,NN,NN,0.3621,0.6543,0.7459,0.8744,0.7793
110,3,11003,MD,MD,5.3955,4.2349,4.0385,5.1303,4.4313
110,4,11004,VB,VB,0.1935,0.056,0.1735,0.0321,0.0261
110,5,11005,RP,RP,5.8567,5.2405,4.9226,5.1255,4.3428
110,6,11006,IN,IN,2.2201,1.188,0.9741,1.4443,0.5801
110,7,11007,NNS,NNS,4.1923,3.3131,3.4373,2.4712,3.7421
110,8,11008,CC,CC,3.0812,2.3337,2.0629,2.4097,2.3319
110,9,11009,VBP,VBP,5.6364,5.8023,3.3545,5.2159,4.7582
110,10,11010,NNS,NNS,2.9367,3.1662,3.6376,3.3487,3.4997
110,11,11011,WDT,WDT,5.396,3.894,3.1742,4.0643,3.2157
110,12,11012,VBP,VBP,3.5449,1.3239,0.2803,1.4391,0.6381
110,13,11013,IN,IN,2.0069,2.069,2.1472,2.1369,1.8974
110,14,11014,JJ,JJ,3.7564,2.633,1.9909,2.3786,2.2279
110,15,11015,NN,NN,0.8324,0.7087,1.1944,0.798,1.5419
110,16,11016,.,.,1.4137,1.8247,1.3363,1.295,1.7201
111,1,11101,IN,IN,2.4698,1.5539,1.5848,1.9561,1.5925
111,2,11102,DT,DT,0.5296,0.5158,1.0161,1.1168,0.9379
111,3,11103,JJ,JJ,2.0285,1.7243,1.3641,1.3011,1.6315
111,4,11104,NNS,NNS,2.0064,2.1689,2.4854,1.3737,2.0386
111,5,11105,IN,IN,1.5214,1.438,1.3791,1.7313,1.2552
111,6,11106,NNP,NNP,2.0938,2.1164,1.4555,0.9548,1.6468
111,7,11107,",",",",2.1457,2.0958,1.2808,2.1905,1.1003
111,8,11108,DT,DT,2.7207,1.0776,1.3084,2.4282,1.3734
111,9,11109,NN,NN,0.4909,0.6719,0.7146,1.2323,0.8715
111,10,11110,VBZ,VBZ,4.4627,2.1785,1.8538,2.9528,2.4608
111,11,11111,RB,RB,2.3238,2.8902,2.0852,2.3599,2.2753
111,12,11112,JJ,JJ,2.2635,1.908,1.9079,2.1785,2.2503
111,13,11113,.,.,3.1546,4.0317,1.6028,4.7792,2.5228
112,1,11201,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
112,2,11202,VBP,VBP,3.4896,3.1816,2.6522,1.8598,2.3547
112,3,11203,RB,RB,2.6097,1.9543,1.377,2.1471,1.849
112,4,11204,VBN,VBN,1.9528,1.2025,0.8316,2.0989,1.4559
112,5,11205,VBN,VBN,3.8661,3.4037,2.1077,3.6076,2.6163
112,6,11206,TO,TO,4.2576,2.5669,2.7442,2.4389,3.0079
112,7,11207,VB,VB,0.0147,0.027,0.0136,0.0152,0.0037
112,8,11208,IN,IN,2.5422,2.203,1.7288,1.9199,1.6213
112,9,11209,NNS,NNS,3.6912,3.0083,2.8723,2.5706,3.3723
112,10,11210,CC,CC,2.6823,2.3359,2.0362,2.071,2.1725
112,11,11211,NNS,NNS,3.0424,2.3801,1.1568,2.1233,2.9063
112,12,11212,IN,IN,1.584,1.0311,1.6508,1.2512,1.3331
112,13,11213,NN,NN,2.7183,2.4622,1.9549,2.4915,2.4011
112,14,11214,NNS,NNS,3.2774,2.5389,2.2078,2.3565,2.2939
112,15,11215,",",",",0.953,1.7843,1.7237,1.6718,1.4697
112,16,11216,CC,CC,1.9094,1.3259,1.0402,1.9519,1.4163
112,17,11217,PRP$,PRP$,4.053,3.9437,4.2686,3.8652,4.1283
112,18,11218,NN,NN,0.4068,0.5561,0.7784,0.9833,0.6594
112,19,11219,NNS,NNS,3.2512,2.5869,3.0937,2.5358,2.6222
112,20,11220,VBP,VBP,4.8994,2.8659,0.7849,2.9057,3.0956
112,21,11221,RB,RB,2.6712,2.1949,1.5638,2.7712,2.4137
112,22,11222,VBN,VBN,1.6432,1.8126,0.9301,2.6284,2.2155
112,23,11223,IN,IN,1.1085,0.8992,1.1665,1.0506,1.038
112,24,11224,JJ,JJ,3.3289,2.7742,2.1565,2.3635,2.2919
112,25,11225,NNS,NNS,1.8351,1.1381,0.8099,1.2097,1.0937
112,26,11226,.,.,0.5971,1.1522,0.5545,0.732,0.8215
113,1,11301,PRP$,PRP$,4.5635,4.3214,4.222,4.4651,4.4128
113,2,11302,NN,NN,0.3223,0.4321,0.6384,0.7129,0.5917
113,3,11303,IN,IN,1.4061,1.4984,1.6783,1.5957,1.4894
113,4,11304,NN,NN,2.6485,2.5833,2.2924,2.6519,3.1959
113,5,11305,VBZ,VBZ,3.899,2.6357,1.6695,2.5336,2.9014
113,6,11306,JJ,JJ,2.4037,2.9158,2.556,2.3888,2.8767
113,7,11307,IN,IN,2.8166,2.3013,1.2015,3.5652,1.8289
113,8,11308,PRP$,PRP$,3.3397,3.4378,3.3761,3.2879,3.297
113,9,11309,NN,NN,0.4914,0.4762,0.6143,0.9516,0.6514
113,10,11310,IN,IN,1.1093,1.3444,1.3775,1.2634,1.4208
113,11,11311,NN,NN,2.8114,2.101,2.0762,1.8644,2.7271
113,12,11312,.,.,1.5421,2.1757,1.7678,1.5519,2.1687
114,1,11401,IN,IN,2.4698,1.5539,1.5848,1.9561,1.5925
114,2,11402,PRP,PRP,3.137,3.3646,3.7205,4.541,4.4346
114,3,11403,VBP,VBP,3.7454,2.769,2.454,2.0985,2.3988
114,4,11404,NN,NN,2.889,3.5291,3.6906,3.7481,3.6784
114,5,11405,",",",",1.476,1.6359,1.169,1.5688,1.637
114,6,11406,PRP,PRP,1.7698,2.0092,1.4428,2.09,2.4685
114,7,11407,MD,MD,3.9127,2.778,2.2729,3.1454,2.3717
114,8,11408,VB,VB,0.3155,0.0934,0.228,0.0718,0.0338
114,9,11409,RBR,RBR,6.2932,5.7267,5.5841,6.3398,5.265
114,10,11410,JJ,JJ,2.3602,1.2814,0.5672,1.3436,1.0473
114,11,11411,TO,TO,5.8667,3.0833,2.2068,4.2884,2.9708
114,12,11412,VB,VB,0.0118,0.0107,0.0105,0.0163,0.0018
114,13,11413,JJ,JJ,3.4554,3.093,2.9316,2.4872,2.9639
114,14,11414,NN,NN,0.8084,0.7935,2.1726,1.0131,1.4742
114,15,11415,IN,IN,1.2392,1.1596,1.3491,1.5056,1.2817
114,16,11416,PRP,PRP,2.5076,3.5134,2.7638,3.5107,3.0682
114,17,11417,.,.,3.9959,2.6271,1.4216,3.2945,2.4953
115,1,11501,NNS,NNS,3.7716,4.7896,3.6664,4.0274,3.9084
115,2,11502,VBP,VBP,2.4984,1.5867,1.6511,1.4495,1.4338
115,3,11503,PRP,PRP,2.8118,3.9743,4.1875,3.3342,4.7992
115,4,11504,DT,DT,4.5395,3.9131,2.8061,4.1968,3.816
115,5,11505,NN,NN,0.3583,0.677,1.0038,0.9695,0.742
115,6,11506,IN,IN,1.4429,1.0305,0.692,1.2254,0.7473
115,7,11507,VBG,VBG,3.1349,3.9302,3.1943,3.5348,3.5284
115,8,11508,RB,RB,3.9132,4.0605,3.4062,3.4742,3.2593
115,9,11509,IN,IN,2.3542,1.8214,1.367,1.8157,1.5271
115,10,11510,JJR,JJR,8.3426,5.7929,5.6564,6.0127,6.2514
115,11,11511,NNS,NNS,3.0939,1.7264,1.0236,1.9513,1.074
115,12,11512,.,.,1.0145,2.7426,0.9201,1.839,2.2777
116,1,11601,RB,RB,3.8273,4.2138,3.0693,3.6606,3.0612
116,2,11602,IN,IN,2.405,2.033,2.2197,2.0485,1.7801
116,3,11603,VBG,VBG,3.2629,4.3236,3.1047,4.0214,3.795
116,4,11604,IN,IN,2.9078,1.6213,1.2035,1.7699,1.1831
116,5,11605,RB,RB,5.3474,5.7229,5.4311,5.2499,5.1213
116,6,11606,DT,DT,2.5914,2.4052,2.3009,2.5376,2.6283
116,7,11607,JJ,JJ,2.0083,2.0102,1.6034,1.4243,1.5337
116,8,11608,NN,NN,0.6139,0.2624,0.2588,0.699,0.4178
116,9,11609,IN,IN,1.1491,1.5691,1.2178,1.5684,1.1135
116,10,11610,DT,DT,0.6239,0.4338,0.9207,1.2045,0.683
116,11,11611,RBR,RBR,7.239,7.7299,7.201,8.101,6.6488
116,12,11612,JJ,JJ,1.7424,1.1826,0.0785,1.0061,0.8092
116,13,11613,NN,NN,0.5018,0.269,0.3024,0.6374,1.2964
116,14,11614,",",",",1.6684,1.5046,0.7785,1.505,1.5863
116,15,11615,VBG,VBG,2.1921,2.6414,4.7338,2.509,3.2582
116,16,11616,NNS,NNS,3.0014,3.0577,2.9212,2.3899,2.9114
116,17,11617,MD,MD,6.3517,3.6669,3.5057,4.5782,3.7261
116,18,11618,RB,RB,4.5612,2.2401,2.0528,4.8596,3.5196
116,19,11619,VB,VB,2.3237,0.3695,0.07,1.658,0.0469
116,20,11620,DT,DT,1.2795,1.018,2.0447,1.3297,1.8881
116,21,11621,NNS,NNS,2.6936,2.3549,2.9192,1.6304,2.5074
116,22,11622,IN,IN,1.9338,1.0267,0.7299,1.6453,1.132
116,23,11623,VBG,VBG,3.148,3.7858,3.3162,3.1605,3.7207
116,24,11624,PRP,PRP,2.5577,3.8666,3.8428,4.0137,3.6475
